call_id,opened_at,month,call_direction,call_reason,call_type,linked_incident,company,opened_by
CALL0391060,2024-09-05 14:48:28,2024-09,Outbound to Other,Follow-up,Incident,INC24118256,AXA FRANCE ADMIN,Agent_116
CALL0391061,2024-09-05 14:48:35,2024-09,Outbound to user,Update,Incident,INC23248354,AXA FRANCE AGENT,Agent_149
CALL0391062,2024-09-05 14:48:41,2024-09,Outbound to user,Follow-up,Incident,INC24117090,AXA FRANCE ADMIN,Agent_033
CALL0391063,2024-09-05 14:48:55,2024-09,Outbound to user,Follow-up,Incident,INC24077603,AXA FRANCE ADMIN,Agent_120
CALL0391066,2024-09-05 14:49:22,2024-09,Inbound from User,Follow-up,Incident,INC24096195,AXA BANQUE,Agent_129
CALL0391070,2024-09-05 14:52:39,2024-09,Outbound to user,Follow-up,Incident,INC24098072,AXA FRANCE ADMIN,Agent_065
CALL0391074,2024-09-05 14:54:14,2024-09,Inbound from User,Update,Incident,INC23561919,AXA FRANCE ADMIN,Agent_113
CALL0391076,2024-09-05 14:56:41,2024-09,Outbound to user,Follow-up,Incident,INC24121322,AXA FRANCE ADMIN,Agent_056
CALL0391077,2024-09-05 14:57:02,2024-09,Outbound to Other,Follow-up,Incident,INC24119333,AXA FRANCE ADMIN,Agent_140
CALL0391078,2024-09-05 14:59:08,2024-09,Outbound to user,Information,Incident,INC23619793,AXA FRANCE ADMIN,Agent_003
CALL0391081,2024-09-05 15:02:18,2024-09,Inbound from User,Update,Incident,INC23564095,AXA FRANCE ADMIN,Agent_113
CALL0391091,2024-09-05 15:07:55,2024-09,Outbound to Support group,Update,Incident,INC24121558,AXA FRANCE ADMIN,Agent_104
CALL0391092,2024-09-05 15:09:09,2024-09,Outbound to user,Update,Incident,INC24096387,AXA FRANCE ADMIN,Agent_104
CALL0391095,2024-09-05 15:09:46,2024-09,Outbound to Other,Follow-up,Incident,INC24117917,AXA FRANCE ADMIN,Agent_116
CALL0391100,2024-09-05 15:14:01,2024-09,Outbound to user,Other,Incident,INC24111094,AXA FRANCE ADMIN,Agent_127
CALL0391109,2024-09-05 15:17:39,2024-09,Outbound to user,Other,Incident,INC24110957,AXA FRANCE ADMIN,Agent_127
CALL0391113,2024-09-05 15:18:46,2024-09,Outbound to Other,Follow-up,Incident,INC24105430,AXA FRANCE ADMIN,Agent_140
CALL0391114,2024-09-05 15:19:01,2024-09,Outbound to user,Information,Incident,INC24107312,AXA FRANCE ADMIN,Agent_104
CALL0391115,2024-09-05 15:19:28,2024-09,Inbound from User,Other,Incident,INC24121572,AXA FRANCE ADMIN,Agent_120
CALL0391116,2024-09-05 15:20:05,2024-09,Outbound to Other,Follow-up,Incident,INC24121558,AXA FRANCE ADMIN,Agent_116
CALL0391118,2024-09-05 15:20:48,2024-09,Outbound to user,Information,Incident,INC24096795,AXA FRANCE ADMIN,Agent_104
CALL0391122,2024-09-05 15:22:43,2024-09,Outbound to user,Follow-up,Incident,INC24094730,AXA FRANCE ADMIN,Agent_153
CALL0391130,2024-09-05 15:28:22,2024-09,Outbound to Support group,Follow-up,Incident,INC24016431,AXA FRANCE ADMIN,Agent_120
CALL0391134,2024-09-05 15:30:35,2024-09,Outbound to user,Other,Incident,INC23863122,AXA FRANCE ADMIN,Agent_127
CALL0391138,2024-09-05 15:32:18,2024-09,Outbound to Other,Follow-up,Incident,INC24108082,AXA FRANCE ADMIN,Agent_140
CALL0391139,2024-09-05 15:33:11,2024-09,Outbound to user,Other,Incident,INC23885805,AXA FRANCE ADMIN,Agent_127
CALL0391141,2024-09-05 15:34:51,2024-09,Inbound from User,Follow-up,Incident,INC24121723,AXA FRANCE ADMIN,Agent_075
CALL0391143,2024-09-05 15:35:17,2024-09,Outbound to user,Other,Incident,INC24031570,AXA BANQUE,Agent_127
CALL0391145,2024-09-05 15:36:11,2024-09,Inbound from User,Follow-up,Incident,INC24118833,AXA FRANCE ADMIN,Agent_075
CALL0391146,2024-09-05 15:36:20,2024-09,Outbound to user,Follow-up,Incident,INC24025638,AXA FRANCE ADMIN,Agent_120
CALL0391147,2024-09-05 15:36:45,2024-09,Inbound from User,Update,Incident,INC24094730,AXA FRANCE ADMIN,Agent_033
CALL0391148,2024-09-05 15:37:02,2024-09,Outbound to Support group,Other,Incident,INC23880453,AXA FRANCE ADMIN,Agent_127
CALL0391157,2024-09-05 15:40:21,2024-09,Outbound to user,Other,Incident,INC24016730,AXA FRANCE ADMIN,Agent_127
CALL0391159,2024-09-05 15:41:06,2024-09,Inbound from User,Follow-up,Incident,INC24110726,AXA BANQUE,Agent_129
CALL0391165,2024-09-05 15:45:21,2024-09,Outbound to user,Information,Incident,INC22861568,JURIDICA,Agent_003
CALL0391169,2024-09-05 15:46:52,2024-09,Outbound to Other,Follow-up,Incident,INC24121127,UGIPS,Agent_097
CALL0391170,2024-09-05 15:47:15,2024-09,Outbound to user,Update,Incident,INC23898360,AXA FRANCE ADMIN,Agent_104
CALL0391171,2024-09-05 15:49:03,2024-09,Outbound to user,Update,Incident,INC23988545,AXA FRANCE ADMIN,Agent_104
CALL0391178,2024-09-05 15:53:45,2024-09,Outbound to user,Other,Incident,INC23834367,AXA FRANCE ADMIN,Agent_127
CALL0391180,2024-09-05 15:54:27,2024-09,Outbound to user,Update,Incident,INC24083303,AXA FRANCE ADMIN,Agent_104
CALL0391182,2024-09-05 15:55:39,2024-09,Outbound to Other,Follow-up,Incident,INC24119293,UGIPS,Agent_097
CALL0391184,2024-09-05 15:56:23,2024-09,Outbound to user,Update,Incident,INC23959230,AXA FRANCE ADMIN,Agent_104
CALL0391185,2024-09-05 15:56:26,2024-09,Outbound to user,Update,Incident,INC24015515,UGIPS,Agent_004
CALL0391187,2024-09-05 15:57:00,2024-09,Outbound to Support group,Information,Incident,INC24119062,UGIPS,Agent_033
CALL0391193,2024-09-05 16:00:29,2024-09,Outbound to user,Update,Incident,INC23807834,AXA FRANCE ADMIN,Agent_004
CALL0391198,2024-09-05 16:02:48,2024-09,Outbound to user,Follow-up,Incident,INC23808802,AXA FRANCE ADMIN,Agent_056
CALL0391202,2024-09-05 16:05:59,2024-09,Outbound to user,Follow-up,Incident,INC23942731,AXA BANQUE,Agent_056
CALL0391205,2024-09-05 16:07:28,2024-09,Outbound to user,Update,Incident,INC23639679,AXA FRANCE ADMIN,Agent_004
CALL0391207,2024-09-05 16:07:42,2024-09,Outbound to user,Follow-up,Incident,INC23929629,AXA BANQUE,Agent_056
CALL0391211,2024-09-05 16:09:16,2024-09,Outbound to user,Follow-up,Incident,INC23959607,SOGAREP,Agent_056
CALL0391213,2024-09-05 16:09:44,2024-09,Outbound to user,Update,Incident,INC24026727,AXA FRANCE ADMIN,Agent_004
CALL0391217,2024-09-05 16:11:42,2024-09,Inbound from User,Information,Incident,INC24118368,AXA FRANCE ADMIN,Agent_002
CALL0391218,2024-09-05 16:11:50,2024-09,Inbound from User,Follow-up,Incident,INC24118624,AXA FRANCE ADMIN,Agent_075
CALL0391219,2024-09-05 16:12:00,2024-09,Outbound to user,Follow-up,Incident,INC24018309,AXA BANQUE,Agent_056
CALL0391220,2024-09-05 16:13:17,2024-09,Outbound to user,Other,Incident,INC23978712,AXA FRANCE ADMIN,Agent_114
CALL0391222,2024-09-05 16:13:26,2024-09,Outbound to user,Follow-up,Incident,INC24107625,AXA FRANCE ADMIN,Agent_056
CALL0391223,2024-09-05 16:14:04,2024-09,Outbound to user,Other,Incident,INC23640404,AXA FRANCE ADMIN,Agent_127
CALL0391225,2024-09-05 16:14:38,2024-09,Outbound to user,Follow-up,Incident,INC23961281,AXA FRANCE ADMIN,Agent_056
CALL0391232,2024-09-05 16:18:45,2024-09,Outbound to user,Follow-up,Incident,INC24017734,AXA FRANCE ADMIN,Agent_056
CALL0391233,2024-09-05 16:18:55,2024-09,Outbound to Support group,Other,Incident,INC24118624,AXA FRANCE ADMIN,Agent_075
CALL0391235,2024-09-05 16:20:54,2024-09,Outbound to user,Follow-up,Incident,INC24027242,AXA FRANCE ADMIN,Agent_056
CALL0391240,2024-09-05 16:22:44,2024-09,Outbound to Other,Other,Incident,INC23834439,UGIPS,Agent_097
CALL0391249,2024-09-05 16:25:33,2024-09,Outbound to user,Follow-up,Incident,INC23962049,AXA FRANCE ADMIN,Agent_056
CALL0391251,2024-09-05 16:26:21,2024-09,Outbound to user,Other,Incident,INC23959854,AXA FRANCE ADMIN,Agent_127
CALL0391252,2024-09-05 16:26:48,2024-09,Outbound to user,Update,Incident,INC23978308,AXA FRANCE ADMIN,Agent_115
CALL0391256,2024-09-05 16:28:34,2024-09,Outbound to user,Other,Incident,INC23889124,AXA FRANCE ADMIN,Agent_114
CALL0391259,2024-09-05 16:29:22,2024-09,Outbound to user,Other,Incident,INC24019815,AXA FRANCE ADMIN,Agent_127
CALL0391260,2024-09-05 16:29:26,2024-09,Outbound to user,Information,Incident,INC23753392,AXA FRANCE ADMIN,Agent_104
CALL0391267,2024-09-05 16:33:36,2024-09,Outbound to user,Follow-up,Incident,INC24063136,AXA BANQUE,Agent_056
CALL0391269,2024-09-05 16:33:52,2024-09,Outbound to user,Other,Incident,INC23978712,AXA FRANCE ADMIN,Agent_114
CALL0391272,2024-09-05 16:34:25,2024-09,Inbound from User,Follow-up,Incident,INC24121698,AXA FRANCE ADMIN,Agent_147
CALL0391275,2024-09-05 16:35:57,2024-09,Outbound to user,Other,Incident,INC24076609,AXA FRANCE ADMIN,Agent_056
CALL0391278,2024-09-05 16:40:12,2024-09,Outbound to user,Follow-up,Incident,INC24108166,AXA FRANCE ADMIN,Agent_056
CALL0391281,2024-09-05 16:42:03,2024-09,Outbound to user,Follow-up,Incident,INC23786750,AXA FRANCE ADMIN,Agent_056
CALL0391283,2024-09-05 16:43:25,2024-09,Outbound to Other,Follow-up,Incident,INC24121789,AXA FRANCE ADMIN,Agent_140
CALL0391286,2024-09-05 16:44:18,2024-09,Outbound to user,Follow-up,Incident,INC24108493,AXA FRANCE ADMIN,Agent_056
CALL0391287,2024-09-05 16:44:32,2024-09,Inbound from User,Follow-up,Incident,INC24117842,AXA BANQUE,Agent_129
CALL0391288,2024-09-05 16:45:55,2024-09,Inbound from User,Follow-up,Incident,INC24120699,AXA BANQUE,Agent_129
CALL0391291,2024-09-05 16:46:41,2024-09,Outbound to user,Update,Incident,INC24020362,AXA FRANCE ADMIN,Agent_004
CALL0391297,2024-09-05 16:49:02,2024-09,Outbound to user,Follow-up,Incident,INC23971963,AXA FRANCE ADMIN,Agent_120
CALL0391299,2024-09-05 16:49:38,2024-09,Outbound to user,Other,Incident,INC24028831,AXA FRANCE ADMIN,Agent_056
CALL0391300,2024-09-05 16:52:10,2024-09,Inbound from User,Information,Incident,INC23674144,AXA FRANCE ADMIN,Agent_104
CALL0391302,2024-09-05 16:53:32,2024-09,Outbound to user,Follow-up,Incident,INC24105181,AXA FRANCE ADMIN,Agent_056
CALL0391303,2024-09-05 16:53:40,2024-09,Outbound to user,Follow-up,Incident,INC24029922,AXA FRANCE ADMIN,Agent_120
CALL0391306,2024-09-05 16:56:15,2024-09,Outbound to user,Follow-up,Incident,INC23933108,AXA FRANCE ADMIN,Agent_056
CALL0391307,2024-09-05 16:56:40,2024-09,Inbound from User,Other,Incident,INC24108060,AXA FRANCE ADMIN,Agent_127
CALL0391311,2024-09-05 16:59:13,2024-09,Outbound to Support group,Other,Incident,INC23933108,AXA FRANCE ADMIN,Agent_056
CALL0391313,2024-09-05 17:00:02,2024-09,Outbound to user,Follow-up,Incident,INC24030603,AXA FRANCE ADMIN,Agent_120
CALL0391320,2024-09-05 17:04:51,2024-09,Outbound to user,Follow-up,Incident,INC24082059,AXA FRANCE ADMIN,Agent_120
CALL0391325,2024-09-05 17:10:35,2024-09,Outbound to user,Other,Incident,INC23675890,AXA FRANCE ADMIN,Agent_127
CALL0391345,2024-09-05 17:25:40,2024-09,Outbound to Support group,Information,Incident,INC24122488,AXA FRANCE AGIPI,Agent_033
CALL0391350,2024-09-05 17:30:49,2024-09,Outbound to user,Other,Incident,INC24110957,AXA FRANCE ADMIN,Agent_127
CALL0391405,2024-09-05 19:18:06,2024-09,Outbound to Support group,Update,Incident,INC24122755,AXA FRANCE ADMIN,Agent_051
CALL0391406,2024-09-05 19:30:41,2024-09,Outbound to Support group,Update,Incident,INC23640865,AXA FRANCE ADMIN,Agent_051
CALL0391414,2024-09-06 07:54:55,2024-09,Inbound from User,Update,Incident,INC24122773,AXA FRANCE ADMIN,Agent_113
CALL0391415,2024-09-06 08:13:18,2024-09,Outbound to Support group,Information,Incident,INC24127197,PREFIKAR,Agent_009
CALL0391416,2024-09-06 08:23:11,2024-09,Inbound from User,Follow-up,Incident,INC24047756,AXA FRANCE AEP,Agent_056
CALL0391418,2024-09-06 08:28:30,2024-09,Outbound to Support group,Information,Incident,INC24127477,UGIPS,Agent_009
CALL0391420,2024-09-06 08:32:24,2024-09,Outbound to user,Information,Incident,INC24041440,AXA FRANCE ADMIN,Agent_003
CALL0391424,2024-09-06 08:51:20,2024-09,Outbound to Other,Follow-up,Incident,INC24127477,UGIPS,Agent_097
CALL0391432,2024-09-06 09:14:49,2024-09,Outbound to Support group,Information,Incident,INC24127951,AXA FRANCE ADMIN,Agent_099
CALL0391437,2024-09-06 09:19:27,2024-09,Outbound to user,Information,Incident,INC24099823,AXA FRANCE AEP,Agent_003
CALL0391441,2024-09-06 09:25:02,2024-09,Outbound to Support group,Follow-up,Incident,INC24105788,AXA FRANCE ADMIN,Agent_083
CALL0391448,2024-09-06 09:31:40,2024-09,Outbound to user,Information,Incident,INC24015479,AXA FRANCE ADMIN,Agent_099
CALL0391452,2024-09-06 09:34:33,2024-09,Outbound to Support group,Update,Incident,INC24128136,JURIDICA,Agent_104
CALL0391461,2024-09-06 09:41:05,2024-09,Outbound to Other,Follow-up,Incident,INC24127951,AXA FRANCE ADMIN,Agent_116
CALL0391462,2024-09-06 09:41:49,2024-09,Outbound to user,Other,Incident,INC24128136,JURIDICA,Agent_114
CALL0391474,2024-09-06 09:58:17,2024-09,Inbound from User,Information,Incident,INC24128136,JURIDICA,Agent_113
CALL0391478,2024-09-06 10:00:03,2024-09,Outbound to user,Update,Incident,INC24121447,AXA FRANCE ADMIN,Agent_004
CALL0391483,2024-09-06 10:06:49,2024-09,Inbound from User,Update,Incident,INC24121447,AXA FRANCE ADMIN,Agent_033
CALL0391486,2024-09-06 10:08:44,2024-09,Outbound to user,Information,Incident,INC24097887,AXA FRANCE ADMIN,Agent_003
CALL0391490,2024-09-06 10:12:14,2024-09,Inbound from User,Information,Incident,INC23675890,AXA FRANCE ADMIN,Agent_099
CALL0391491,2024-09-06 10:13:09,2024-09,Outbound to Other,Follow-up,Incident,INC24109073,AXA FRANCE ADMIN,Agent_140
CALL0391493,2024-09-06 10:13:43,2024-09,Inbound from User,Update,Incident,INC24121447,AXA FRANCE ADMIN,Agent_004
CALL0391494,2024-09-06 10:16:17,2024-09,Inbound from Other,Information,Incident,INC24079226,AXA FRANCE ADMIN,Agent_002
CALL0391496,2024-09-06 10:18:07,2024-09,Outbound to Other,Follow-up,Incident,INC24122755,AXA FRANCE ADMIN,Agent_083
CALL0391502,2024-09-06 10:20:42,2024-09,Outbound to user,Information,Incident,INC23667910,AXA FRANCE ADMIN,Agent_003
CALL0391503,2024-09-06 10:22:02,2024-09,Outbound to Support group,Information,Incident,INC24062987,AXA FRANCE ADMIN,Agent_099
CALL0391506,2024-09-06 10:24:42,2024-09,Inbound from User,Update,Incident,INC24079226,AXA FRANCE ADMIN,Agent_104
CALL0391509,2024-09-06 10:29:16,2024-09,Outbound to Other,Follow-up,Incident,INC23933108,AXA FRANCE ADMIN,Agent_116
CALL0391512,2024-09-06 10:31:04,2024-09,Outbound to user,Other,Incident,INC23911926,AXA FRANCE ADMIN,Agent_127
CALL0391515,2024-09-06 10:33:26,2024-09,Outbound to user,Other,Incident,INC23859450,AXA FRANCE ADMIN,Agent_127
CALL0391516,2024-09-06 10:33:38,2024-09,Outbound to user,Information,Incident,INC24031070,AXA BANQUE,Agent_003
CALL0391517,2024-09-06 10:33:50,2024-09,Inbound from Other,Information,Incident,INC24096966,AXA FRANCE ADMIN,Agent_002
CALL0391518,2024-09-06 10:36:13,2024-09,Inbound from Other,Information,Incident,INC24096309,AXA FRANCE ADMIN,Agent_002
CALL0391522,2024-09-06 10:38:50,2024-09,Inbound from Other,Information,Incident,INC24082888,AXA FRANCE ADMIN,Agent_002
CALL0391523,2024-09-06 10:39:08,2024-09,Outbound to user,Other,Incident,INC24027242,AXA FRANCE ADMIN,Agent_127
CALL0391526,2024-09-06 10:42:01,2024-09,Inbound from Other,Information,Incident,INC24082532,AXA FRANCE ADMIN,Agent_002
CALL0391527,2024-09-06 10:42:35,2024-09,Outbound to user,Update,Incident,INC23990355,AXA FRANCE ADMIN,Agent_115
CALL0391528,2024-09-06 10:42:41,2024-09,Outbound to user,Other,Incident,INC23870914,AXA FRANCE ADMIN,Agent_127
CALL0391531,2024-09-06 10:45:38,2024-09,Inbound from Other,Information,Incident,INC24059946,AXA FRANCE ADMIN,Agent_002
CALL0391533,2024-09-06 10:46:06,2024-09,Outbound to user,Other,Incident,INC23897436,AXA FRANCE ADMIN,Agent_127
CALL0391536,2024-09-06 10:46:44,2024-09,Outbound to user,Update,Incident,INC24031667,AXA FRANCE ADMIN,Agent_115
CALL0391538,2024-09-06 10:48:41,2024-09,Outbound to user,Update,Incident,INC23639679,AXA FRANCE ADMIN,Agent_004
CALL0391540,2024-09-06 10:49:12,2024-09,Outbound to user,Other,Incident,INC23615460,AXA FRANCE ADMIN,Agent_127
CALL0391542,2024-09-06 10:49:17,2024-09,Inbound from Other,Information,Incident,INC23796570,AXA FRANCE A2P,Agent_002
CALL0391543,2024-09-06 10:49:46,2024-09,Inbound from Other,Information,Incident,INC24128136,JURIDICA,Agent_104
CALL0391548,2024-09-06 10:53:05,2024-09,Outbound to user,Update,Incident,INC24082528,AXA FRANCE AEP,Agent_115
CALL0391550,2024-09-06 10:54:40,2024-09,Outbound to user,Information,Incident,INC24031276,AXA FRANCE ADMIN,Agent_009
CALL0391551,2024-09-06 10:54:51,2024-09,Outbound to user,Update,Incident,INC24095271,AXA FRANCE ADMIN,Agent_004
CALL0391552,2024-09-06 10:54:56,2024-09,Outbound to user,Other,Incident,INC23594159,SOGAREP,Agent_127
CALL0391554,2024-09-06 10:55:20,2024-09,Inbound from User,Information,Incident,INC23885805,AXA FRANCE ADMIN,Agent_002
CALL0391557,2024-09-06 10:55:33,2024-09,Outbound to user,Information,Incident,INC24058430,AXA FRANCE ADMIN,Agent_003
CALL0391559,2024-09-06 10:56:35,2024-09,Outbound to user,Follow-up,Incident,INC23959607,SOGAREP,Agent_056
CALL0391562,2024-09-06 10:57:30,2024-09,Outbound to user,Update,Incident,INC23961493,AXA FRANCE ADMIN,Agent_115
CALL0391563,2024-09-06 10:57:43,2024-09,Outbound to user,Information,Incident,INC24098601,AXA FRANCE ADMIN,Agent_009
CALL0391565,2024-09-06 10:59:06,2024-09,Outbound to Other,Follow-up,Incident,INC24127935,AXA FRANCE ADMIN,Agent_140
CALL0391566,2024-09-06 10:59:18,2024-09,Outbound to user,Follow-up,Incident,INC24018868,AXA FRANCE AEP,Agent_056
CALL0391567,2024-09-06 11:00:33,2024-09,Outbound to user,Update,Incident,INC23932810,AXA FRANCE ADMIN,Agent_115
CALL0391568,2024-09-06 11:00:39,2024-09,Outbound to user,Follow-up,Incident,INC24018309,AXA BANQUE,Agent_056
CALL0391569,2024-09-06 11:01:05,2024-09,Outbound to user,Other,Incident,INC24106491,AXA FRANCE ADMIN,Agent_127
CALL0391571,2024-09-06 11:02:38,2024-09,Outbound to user,Information,Incident,INC23652856,AXA FRANCE ADMIN,Agent_003
CALL0391574,2024-09-06 11:03:22,2024-09,Outbound to user,Update,Incident,INC23846977,AXA FRANCE ADMIN,Agent_115
CALL0391576,2024-09-06 11:04:01,2024-09,Outbound to user,Follow-up,Incident,INC23808802,AXA FRANCE ADMIN,Agent_056
CALL0391581,2024-09-06 11:10:50,2024-09,Outbound to user,Follow-up,Incident,INC23793856,AXA FRANCE ADMIN,Agent_056
CALL0391585,2024-09-06 11:12:48,2024-09,Outbound to user,Follow-up,Incident,INC23774337,AXA FRANCE ADMIN,Agent_056
CALL0391586,2024-09-06 11:14:42,2024-09,Outbound to user,Other,Incident,INC23572343,SOGAREP,Agent_127
CALL0391588,2024-09-06 11:16:30,2024-09,Outbound to user,Information,Incident,INC24079006,AXA FRANCE AEP,Agent_009
CALL0391589,2024-09-06 11:18:14,2024-09,Inbound from User,Update,Incident,INC24129557,AXA FRANCE ADMIN,Agent_033
CALL0391599,2024-09-06 11:21:39,2024-09,Outbound to Support group,Information,Incident,INC23969480,AXA FRANCE ADMIN,Agent_009
CALL0391604,2024-09-06 11:24:55,2024-09,Outbound to user,Other,Incident,INC23763237,AXA FRANCE ADMIN,Agent_127
CALL0391605,2024-09-06 11:25:08,2024-09,Outbound to user,Information,Incident,INC23838787,AXA FRANCE AEP,Agent_009
CALL0391606,2024-09-06 11:25:26,2024-09,Outbound to user,Information,Incident,INC24054009,AXA FRANCE ADMIN,Agent_003
CALL0391614,2024-09-06 11:30:50,2024-09,Inbound from User,Update,Incident,INC24107312,AXA FRANCE ADMIN,Agent_104
CALL0391617,2024-09-06 11:32:39,2024-09,Outbound to Other,Follow-up,Incident,INC24062987,AXA FRANCE ADMIN,Agent_083
CALL0391619,2024-09-06 11:32:45,2024-09,Inbound from User,Update,Incident,INC24079006,AXA FRANCE AEP,Agent_113
CALL0391621,2024-09-06 11:33:49,2024-09,Outbound to user,Update,Incident,INC24096795,AXA FRANCE ADMIN,Agent_104
CALL0391625,2024-09-06 11:37:03,2024-09,Outbound to user,Update,Incident,INC24096115,AXA FRANCE ADMIN,Agent_104
CALL0391627,2024-09-06 11:38:50,2024-09,Outbound to user,Update,Incident,INC23999151,AXA BANQUE,Agent_104
CALL0391629,2024-09-06 11:39:43,2024-09,Outbound to user,Update,Incident,INC24096306,AXA FRANCE ADMIN,Agent_115
CALL0391631,2024-09-06 11:40:48,2024-09,Outbound to user,Information,Incident,INC23988545,AXA FRANCE ADMIN,Agent_104
CALL0391634,2024-09-06 11:43:12,2024-09,Outbound to user,Update,Incident,INC23959230,AXA FRANCE ADMIN,Agent_104
CALL0391635,2024-09-06 11:43:58,2024-09,Outbound to Support group,Other,Incident,INC24130073,AXA FRANCE ADMIN,Agent_056
CALL0391637,2024-09-06 11:45:45,2024-09,Outbound to user,Update,Incident,INC24082559,AXA FRANCE ADMIN,Agent_004
CALL0391638,2024-09-06 11:45:49,2024-09,Outbound to user,Update,Incident,INC24077796,AXA FRANCE ADMIN,Agent_104
CALL0391641,2024-09-06 11:47:43,2024-09,Outbound to user,Update,Incident,INC24082559,AXA FRANCE ADMIN,Agent_004
CALL0391646,2024-09-06 11:56:24,2024-09,Outbound to user,Other,Incident,INC23532815,AXA FRANCE ADMIN,Agent_127
CALL0391652,2024-09-06 12:00:38,2024-09,Outbound to Other,Follow-up,Incident,INC24122838,AXA FRANCE ADMIN,Agent_083
CALL0391654,2024-09-06 12:01:01,2024-09,Inbound from User,Information,Incident,INC24099898,AXA FRANCE ADMIN,Agent_002
CALL0391658,2024-09-06 12:03:47,2024-09,Outbound to user,Update,Incident,INC24108419,AXA FRANCE ADMIN,Agent_004
CALL0391663,2024-09-06 12:15:37,2024-09,Outbound to user,Information,Incident,INC24040867,UGIPS,Agent_003
CALL0391670,2024-09-06 12:19:30,2024-09,Outbound to user,Update,Incident,INC23991787,AXA FRANCE ADMIN,Agent_051
