ticket_id,opened_at,resolved_at,month,contact_type,company,category,subcategory,service,environment,state,incident_state,major_incident_state,closure_code,reopen_count,domain,reassignment_count,assignment_group,first_call_resolution,knowledge_article_used,resolution_time_hours,opened_by,assigned_to,resolved_by,resolved_by_group,creator_group
INC23843138,2024-08-02 09:52:22,2024-08-02 09:53:33,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Closed,Closed,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.01972222222222222,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23843120,2024-08-02 09:51:15,2024-08-02 10:03:47,2024-08,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.2088888888888889,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842974,2024-08-02 09:39:04,2024-08-14 09:59:28,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - INTRANET,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP INQUIRY HOW TO,288.34,Agent_104,Agent_113,Agent_009,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842941,2024-08-02 09:36:14,2024-08-02 10:03:02,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.44666666666666666,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842937,2024-08-02 09:35:41,2024-08-02 12:41:48,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My Support - VDI,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,AFR WP AD - non enrôlé SRP - TLT,3.1019444444444444,Agent_128,Agent_114,Agent_114,SD_ADMIN_L2_DSIAF,SD_ADMIN_L1_DSIAF
INC23842898,2024-08-02 09:32:00,2024-08-30 15:15:33,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - PackOffice,Production,Résolu,Résolu,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP INQUIRY HOW TO,677.7258333333333,Agent_002,Agent_115,Agent_115,SD_ADMIN_L2_DSIAF,SD_ADMIN_L1_DSIAF
INC23842894,2024-08-02 09:31:50,2024-08-02 09:38:48,2024-08,Phone,AXA BANQUE,Matériel,Hardware broken,My support - Laptop,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  HARDWARE NON FONCTIONNEL ,0.11611111111111111,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842865,2024-08-02 09:29:28,2024-08-02 10:00:05,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - PackOffice,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PACK OFFICE] - Procédure - Problème de macros sur EXCEL,0.5102777777777778,Agent_141,Agent_141,Agent_141,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842864,2024-08-02 09:29:23,2024-08-02 09:43:00,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - One Account,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[PassAXA/OneAccount] - Procédure - Réinitialisation du mot de passe ,0.22694444444444445,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842854,2024-08-02 09:28:16,2024-08-06 09:51:10,2024-08,Phone,AXA FRANCE AEP,Access,Login failure,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,96.38166666666666,Agent_114,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842807,2024-08-02 09:25:02,2024-08-02 09:49:57,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.4152777777777778,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842744,2024-08-02 09:19:45,2024-08-14 12:40:35,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,291.34722222222223,Agent_051,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842682,2024-08-02 09:14:23,2024-08-02 09:29:15,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My Support - VIVASTATION,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.2477777777777778,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842675,2024-08-02 09:13:29,2024-08-02 09:17:52,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - windows Hello,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Windows Hello,0.07305555555555555,Agent_099,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842643,2024-08-02 09:10:29,2024-08-02 09:16:04,2024-08,Phone,AXA FRANCE CLUB 14,Application,Other,My Support - SALESFORCE,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.09305555555555556,Agent_113,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842625,2024-08-02 09:09:01,2024-08-02 09:12:53,2024-08,Phone,UGIPS,Question / aide,How to,My support - ECCO,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.06444444444444444,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842601,2024-08-02 09:06:53,2024-08-02 11:15:32,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My Support - Outlook,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,2.1441666666666666,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842564,2024-08-02 09:03:47,2024-08-02 09:18:02,2024-08,Phone,AXA FRANCE ADMIN,Application,Code Error,My support - VPN Win V2,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.2375,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842550,2024-08-02 09:02:40,2024-08-02 09:03:47,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Closed,Closed,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.01861111111111111,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842524,2024-08-02 08:59:46,2024-08-02 15:22:56,2024-08,Virtual Agent,AXA FRANCE ADMIN,Logiciel,Other,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,,6.386111111111111,Agent_027,Agent_113,Agent_113,SD_ADMIN_L1_DSIAF,
INC23842508,2024-08-02 08:58:29,2024-08-02 09:28:14,2024-08,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My Support - Windows,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[WINDOWS] - Procédure - Solution à l'apparition intempestive du Pop-up sécurité Windows ,0.49583333333333335,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842449,2024-08-02 08:50:58,2024-08-02 09:35:23,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - VIVASTATION,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.7402777777777778,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842442,2024-08-02 08:50:31,2024-08-02 09:00:10,2024-08,Phone,AXA FRANCE ADMIN,Access,Access,My support - Active Directory,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP UNLOCK AD ACCOUNT,0.16083333333333333,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842409,2024-08-02 08:45:53,2024-08-02 08:57:22,2024-08,Phone,AXA FRANCE ADMIN,Access,Authorization error,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.1913888888888889,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842255,2024-08-02 08:28:12,2024-08-02 08:35:01,2024-08,Phone,UGIPS,Question / aide,Réinitialisation du mot de passe,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure- Réinitialisation du code PIN ,0.11361111111111111,Agent_115,Agent_115,Agent_115,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842236,2024-08-02 08:25:02,2024-08-02 08:48:49,2024-08,Phone,AXA FRANCE ADMIN,Application,Code Error,My support - VPN Win V2,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.3963888888888889,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842230,2024-08-02 08:24:28,2024-08-02 09:21:22,2024-08,Phone,AXA FRANCE ADMIN,Matériel,Hardware broken,My support - Laptop,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,0.9483333333333334,Agent_113,Agent_083,Agent_083,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842203,2024-08-02 08:22:11,2024-08-02 08:30:26,2024-08,Phone,SIGMAGE,Question / aide,Réinitialisation du mot de passe,My Support - Gedald,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP MDP WAC/RACF,0.1375,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842189,2024-08-02 08:20:34,2024-08-06 09:15:53,2024-08,Self-service,AXA BANQUE,Question / aide,Other,My support - Laptop,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP  HARDWARE NON FONCTIONNEL ,96.92194444444445,Agent_103,Agent_099,Agent_099,SD_ADMIN_L1_DSIAF,
INC23842160,2024-08-02 08:15:55,2024-08-02 09:21:13,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - Active Directory,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP AD Win Edition - Gestion Account,1.0883333333333334,Agent_157,Agent_157,Agent_157,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842080,2024-08-02 08:02:53,2024-08-02 08:21:56,2024-08,Phone,AXA FRANCE ADMIN,Access,Disabled / Expired,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.3175,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23842036,2024-08-02 07:57:35,2024-08-02 11:25:34,2024-08,Phone,AXA BANQUE,Application,Code Error,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-VALDEFONTENAY_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,3.466388888888889,Agent_075,Agent_129,Agent_129,OSS-VALDEFONTENAY_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23841865,2024-08-02 07:30:13,2024-08-02 08:24:13,2024-08,Phone,AXA FRANCE ADMIN,Access,Profile,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-TERRASSES_L1_DSIAF,True,AFR WP AD Win Edition - Gestion Account,0.9,Agent_113,,Agent_113,OSS-TERRASSES_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838919,2024-08-01 17:52:22,2024-08-09 14:11:39,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - Outlook,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP SYNCHRONISATION,188.3213888888889,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838907,2024-08-01 17:50:37,2024-08-02 14:30:03,2024-08,Phone,AXA FRANCE ADMIN,Application,Other,My Support - Outlook,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP PERFORMANCE LENTEUR,20.657222222222224,Agent_141,Agent_141,Agent_141,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838787,2024-08-01 17:32:36,,2024-08,Phone,AXA FRANCE AEP,Application,Other,My Support - Teams,Production,En attente d'une partie externe,En attente d'une partie externe,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP APPLICATION METIER CODE ERROR,,Agent_033,,,,SD_ADMIN_L1_DSIAF
INC23838737,2024-08-01 17:26:34,,2024-08,Phone,AXA FRANCE ADMIN,Application,Unavailability,My support - Mobile Edition Bypass,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,,0,TOP/Golden Copy/SHARED,1,SD_ADMIN_L1_DSIAF,False,,,Agent_051,Agent_051,,,SD_ADMIN_L1_DSIAF
INC23838657,2024-08-01 17:16:48,2024-08-08 11:24:56,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,Réinitialisation du mot de passe,My Support - INAXA,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L2_DSIAF,False,AFR WP MDP WAC/RACF,162.13555555555556,Agent_141,Agent_004,Agent_009,SD_ADMIN_L2_DSIAF,SD_ADMIN_L1_DSIAF
INC23838635,2024-08-01 17:13:28,2024-08-01 17:21:43,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.1375,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838517,2024-08-01 16:55:44,2024-08-02 09:34:13,2024-08,Phone,AXA ATOUT CŒUR,Matériel,Other,My Support - Accessories,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,,16.64138888888889,Agent_051,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838513,2024-08-01 16:55:13,2024-08-01 17:05:53,2024-08,Phone,PREFIKAR,Question / aide,How to,My Support - Outlook,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.17777777777777778,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838479,2024-08-01 16:49:10,2024-08-01 17:12:27,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My Support - INAXA,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.38805555555555554,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838472,2024-08-01 16:48:01,2024-08-01 17:15:10,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My support - NAE,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.4525,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838427,2024-08-01 16:41:21,2024-08-01 17:10:27,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,How to,My support - Other Apps,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.485,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838372,2024-08-01 16:33:36,2024-08-01 16:41:06,2024-08,On-Call Service,AXA FRANCE ADMIN,Telephony,Other,My support - ECCO,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,,0.125,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838352,2024-08-01 16:30:53,2024-08-01 16:45:09,2024-08,Phone,AXA FRANCE ADMIN,Access,Other,My support - Active Directory,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP AD LEGACY - Gestion Account,0.23777777777777778,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838341,2024-08-01 16:29:08,2024-08-01 16:30:14,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Closed,Closed,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.018333333333333333,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838303,2024-08-01 16:24:23,2024-08-02 09:35:16,2024-08,Phone,AXA ATOUT CŒUR,Question / aide,How to,My Support - Accessories,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,AFR WP INQUIRY HOW TO,17.18138888888889,Agent_051,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838283,2024-08-01 16:21:22,2024-08-01 16:22:18,2024-08,Phone,AXA FRANCE ADMIN,Flash Call,Other,My support - Call Desk,Production,Closed,Closed,,Call Error,0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[SILVA] - Procédure - Règles d'utilisation des Templates ,0.015555555555555555,Agent_033,Agent_033,Agent_033,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838247,2024-08-01 16:16:14,2024-08-01 16:21:10,2024-08,On-Call Service,AXA FRANCE ADMIN,Application,Code Error,My Support - Outlook,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP PERFORMANCE LENTEUR,0.08222222222222222,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838231,2024-08-01 16:14:19,2024-08-01 16:22:09,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - windows Hello,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP Windows Hello,0.13055555555555556,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838223,2024-08-01 16:13:07,2024-08-01 16:32:03,2024-08,Phone,AXA FRANCE A2P,Question / aide,Other,My Support - SALESFORCE,Production,Closed,Closed,,Rejected (Out of Scope),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY OUT OF SCOPE,0.31555555555555553,Agent_128,Agent_128,Agent_128,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838216,2024-08-01 16:12:30,2024-08-01 16:40:43,2024-08,Phone,AXA FRANCE ADMIN,Network,Connectivity,My Support - VSC,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP CONNECTIVITY NON PHYSICAL,0.4702777777777778,Agent_114,Agent_114,Agent_114,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838164,2024-08-01 16:05:51,2024-08-01 16:45:56,2024-08,Phone,AXA FRANCE ADMIN,Network,Connectivity,My support - VPN Win V2,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP CONNECTIVITY NON PHYSICAL,0.6680555555555555,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838081,2024-08-01 15:54:28,2024-08-01 16:04:02,2024-08,Phone,AXA FRANCE ADMIN,Network Drive,Access Rights,My Support - Sharepoint,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP NETWORK DRIVE ACCESS RIGHTS,0.15944444444444444,Agent_104,Agent_104,Agent_104,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838079,2024-08-01 15:54:05,,2024-08,Phone,PREFIKAR,Question / aide,Other,My Support - Outlook,Production,En attente d'infos utilisateur,En attente d'infos utilisateur,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,False,AFR WP  PARAMETRAGE,,Agent_150,Agent_150,,,SD_ADMIN_L1_DSIAF
INC23838054,2024-08-01 15:51:31,2024-08-01 16:15:50,2024-08,Phone,AXA FRANCE ADMIN,Question / aide,General information,My Support - Outlook,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  PARAMETRAGE,0.4052777777777778,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838025,2024-08-01 15:46:23,2024-08-02 11:05:39,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My Support - VSC,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,OSS-MARSEILLE_L1_DSIAF,False,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,19.32111111111111,Agent_114,Agent_044,Agent_044,OSS-MARSEILLE_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838018,2024-08-01 15:45:40,2024-08-01 16:00:09,2024-08,Phone,AXA FRANCE ADMIN,Application,Code Error,My support - Other Apps,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP APPLICATION METIER CODE ERROR,0.24138888888888888,Agent_153,Agent_153,Agent_153,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23838010,2024-08-01 15:44:20,2024-08-01 15:51:11,2024-08,Phone,AXA FRANCE AEP,Question / aide,How to,My Support - Outlook,Production,Closed,Closed,,Résolu à distance (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP INQUIRY HOW TO,0.11416666666666667,Agent_002,Agent_002,Agent_002,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23837965,2024-08-01 15:39:18,2024-08-01 16:03:01,2024-08,Phone,AXA FRANCE ADMIN,Access,Login failure,My support - VPN Win V2,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,[AXA Virtual SmartCard] - Procédure - Solutions pour différents problèmes rencontrés sur VSC,0.3952777777777778,Agent_051,Agent_051,Agent_051,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23837957,2024-08-01 15:39:00,2024-08-01 16:16:01,2024-08,On-Call Service,AXA FRANCE ADMIN,Matériel,Hardware broken,My Support - Clavier,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP  HARDWARE NON FONCTIONNEL ,0.6169444444444444,Agent_075,Agent_075,Agent_075,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
INC23837948,2024-08-01 15:37:54,2024-08-01 15:48:53,2024-08,Phone,AXA FRANCE ADMIN,Access,Account locked,My Support - Kiwi,Production,Closed,Closed,,Résolu (définitivement),0,TOP/Golden Copy/SHARED,0,SD_ADMIN_L1_DSIAF,True,AFR WP REACTIVATION WAC/RACF,0.18305555555555555,Agent_150,Agent_150,Agent_150,SD_ADMIN_L1_DSIAF,SD_ADMIN_L1_DSIAF
